Academic_Year,Term,Course_ID,Course_Title,Section_ID,Enrolled_Count,class_size_status
2019-20,Fall,C00659,Psychology UG Course 11,SEC000366,2,Underfilled
2019-20,Fall,C00660,Psychology UG Course 12,SEC000367,2,Underfilled
2019-20,Fall,C00664,Psychology UG Course 16,SEC000368,1,Underfilled
2019-20,Fall,C00666,Psychology UG Course 18,SEC000369,10,Underfilled
2019-20,Fall,C00667,Psychology UG Course 19,SEC000370,2,Underfilled
2019-20,Fall,C00668,Psychology UG Course 20,SEC000371,7,Underfilled
2019-20,Fall,C00671,Psychology UG Course 23,SEC000372,3,Underfilled
2019-20,Fall,C00673,Psychology UG Course 25,SEC000373,6,Underfilled
2019-20,Fall,C00674,Psychology UG Course 26,SEC000374,5,Underfilled
2019-20,Fall,C00675,Psychology UG Course 27,SEC000375,1,Underfilled
2019-20,Fall,C00676,Psychology UG Course 28,SEC000376,6,Underfilled
2019-20,Fall,C00677,Psychology UG Course 29,SEC000377,1,Underfilled
2019-20,Fall,C00678,Psychology UG Course 30,SEC000378,3,Underfilled
2019-20,Fall,C00679,Psychology UG Course 31,SEC000379,1,Underfilled
2019-20,Fall,C00681,Psychology UG Course 33,SEC000380,4,Underfilled
2019-20,Fall,C00682,Psychology UG Course 34,SEC000381,4,Underfilled
2019-20,Fall,C00685,Psychology UG Course 37,SEC000382,7,Underfilled
2019-20,Fall,C00686,Psychology UG Course 38,SEC000383,32,Overfilled
2019-20,Fall,C00686,Psychology UG Course 38,SEC000384,32,Overfilled
2019-20,Fall,C00686,Psychology UG Course 38,SEC000385,31,Overfilled
2019-20,Fall,C00686,Psychology UG Course 38,SEC000386,31,Overfilled
2019-20,Fall,C00688,Psychology UG Course 40,SEC000387,1,Underfilled
2019-20,Fall,C00704,Education UG Course 2,SEC000388,7,Underfilled
2019-20,Fall,C00705,Education UG Course 3,SEC000389,2,Underfilled
2019-20,Fall,C00708,Education UG Course 6,SEC000390,1,Underfilled
2019-20,Fall,C00711,Education UG Course 9,SEC000391,2,Underfilled
2019-20,Fall,C00712,Education UG Course 10,SEC000392,2,Underfilled
2019-20,Fall,C00713,Education UG Course 11,SEC000393,2,Underfilled
2019-20,Fall,C00716,Education UG Course 14,SEC000394,3,Underfilled
2019-20,Fall,C00717,Education UG Course 15,SEC000395,3,Underfilled
2019-20,Fall,C00718,Education UG Course 16,SEC000396,2,Underfilled
2019-20,Fall,C00719,Education UG Course 17,SEC000397,2,Underfilled
2019-20,Fall,C00720,Education UG Course 18,SEC000398,2,Underfilled
2019-20,Fall,C00721,Education UG Course 19,SEC000399,6,Underfilled
2019-20,Fall,C00723,Education UG Course 21,SEC000400,4,Underfilled
2019-20,Fall,C00724,Education UG Course 22,SEC000401,1,Underfilled
2019-20,Fall,C00727,Education UG Course 25,SEC000402,2,Underfilled
2019-20,Fall,C00728,Education UG Course 26,SEC000403,34,Overfilled
2019-20,Fall,C00728,Education UG Course 26,SEC000404,34,Overfilled
2019-20,Fall,C00728,Education UG Course 26,SEC000405,33,Overfilled
2019-20,Fall,C00728,Education UG Course 26,SEC000406,33,Overfilled
2019-20,Fall,C00729,Education UG Course 27,SEC000407,5,Underfilled
2019-20,Fall,C00732,Education UG Course 30,SEC000408,5,Underfilled
2019-20,Fall,C00734,Education UG Course 32,SEC000409,5,Underfilled
2019-20,Fall,C00735,Education UG Course 33,SEC000410,2,Underfilled
2019-20,Fall,C00737,Education UG Course 35,SEC000411,1,Underfilled
2019-20,Fall,C00741,Education UG Course 39,SEC000412,1,Underfilled
2019-20,Fall,C00757,Media UG Course 1,SEC000413,2,Underfilled
2019-20,Fall,C00758,Media UG Course 2,SEC000414,1,Underfilled
2019-20,Fall,C00762,Media UG Course 6,SEC000415,34,Overfilled
2019-20,Fall,C00762,Media UG Course 6,SEC000416,34,Overfilled
2019-20,Fall,C00762,Media UG Course 6,SEC000417,34,Overfilled
2019-20,Fall,C00762,Media UG Course 6,SEC000418,34,Overfilled
2019-20,Fall,C00764,Media UG Course 8,SEC000419,5,Underfilled
2019-20,Fall,C00765,Media UG Course 9,SEC000420,1,Underfilled
2019-20,Fall,C00769,Media UG Course 13,SEC000421,1,Underfilled
2019-20,Fall,C00773,Media UG Course 17,SEC000422,11,Underfilled
2019-20,Fall,C00775,Media UG Course 19,SEC000423,1,Underfilled
2019-20,Fall,C00776,Media UG Course 20,SEC000424,1,Underfilled
2019-20,Fall,C00777,Media UG Course 21,SEC000425,7,Underfilled
2019-20,Fall,C00778,Media UG Course 22,SEC000426,1,Underfilled
2019-20,Fall,C00780,Media UG Course 24,SEC000427,33,Overfilled
2019-20,Fall,C00780,Media UG Course 24,SEC000428,33,Overfilled
2019-20,Fall,C00780,Media UG Course 24,SEC000429,33,Overfilled
2019-20,Fall,C00780,Media UG Course 24,SEC000430,32,Overfilled
2019-20,Fall,C00781,Media UG Course 25,SEC000431,3,Underfilled
2019-20,Fall,C00782,Media UG Course 26,SEC000432,1,Underfilled
2019-20,Fall,C00787,Media UG Course 31,SEC000433,3,Underfilled
2019-20,Fall,C00788,Media UG Course 32,SEC000434,1,Underfilled
2019-20,Fall,C00791,Media UG Course 35,SEC000435,6,Underfilled
2019-20,Fall,C00792,Media UG Course 36,SEC000436,5,Underfilled
2019-20,Fall,C00795,Media UG Course 39,SEC000437,2,Underfilled
2019-20,Spring,C00004,Management UG Course 4,SEC000438,8,Underfilled
2019-20,Spring,C00005,Management UG Course 5,SEC000439,4,Underfilled
2019-20,Spring,C00006,Management UG Course 6,SEC000440,1,Underfilled
2019-20,Spring,C00007,Management UG Course 7,SEC000441,1,Underfilled
2019-20,Spring,C00009,Management UG Course 9,SEC000442,8,Underfilled
2019-20,Spring,C00010,Management UG Course 10,SEC000443,1,Underfilled
2019-20,Spring,C00011,Management UG Course 11,SEC000444,5,Underfilled
2019-20,Spring,C00015,Management UG Course 15,SEC000445,18,Underfilled
2019-20,Spring,C00016,Management UG Course 16,SEC000446,6,Underfilled
2019-20,Spring,C00019,Management UG Course 19,SEC000447,2,Underfilled
2019-20,Spring,C00020,Management UG Course 20,SEC000448,5,Underfilled
2019-20,Spring,C00021,Management UG Course 21,SEC000449,4,Underfilled
2019-20,Spring,C00022,Management UG Course 22,SEC000450,36,Overfilled
2019-20,Spring,C00022,Management UG Course 22,SEC000451,36,Overfilled
2019-20,Spring,C00022,Management UG Course 22,SEC000452,36,Overfilled
2019-20,Spring,C00023,Management UG Course 23,SEC000453,2,Underfilled
2019-20,Spring,C00024,Management UG Course 24,SEC000454,5,Underfilled
2019-20,Spring,C00027,Management UG Course 27,SEC000455,5,Underfilled
2019-20,Spring,C00028,Management UG Course 28,SEC000456,4,Underfilled
2019-20,Spring,C00029,Management UG Course 29,SEC000457,2,Underfilled
2019-20,Spring,C00030,Management UG Course 30,SEC000458,39,Overfilled
2019-20,Spring,C00030,Management UG Course 30,SEC000459,39,Overfilled
2019-20,Spring,C00030,Management UG Course 30,SEC000460,38,Overfilled
2019-20,Spring,C00031,Management UG Course 31,SEC000461,1,Underfilled
2019-20,Spring,C00032,Management UG Course 32,SEC000462,1,Underfilled
2019-20,Spring,C00033,Management UG Course 33,SEC000463,37,Overfilled
2019-20,Spring,C00033,Management UG Course 33,SEC000464,37,Overfilled
2019-20,Spring,C00033,Management UG Course 33,SEC000465,37,Overfilled
2019-20,Spring,C00035,Management UG Course 35,SEC000466,3,Underfilled
2019-20,Spring,C00036,Management UG Course 36,SEC000467,1,Underfilled
2019-20,Spring,C00055,Finance UG Course 1,SEC000468,1,Underfilled
2019-20,Spring,C00056,Finance UG Course 2,SEC000469,2,Underfilled
2019-20,Spring,C00057,Finance UG Course 3,SEC000470,1,Underfilled
2019-20,Spring,C00059,Finance UG Course 5,SEC000471,6,Underfilled
2019-20,Spring,C00061,Finance UG Course 7,SEC000472,1,Underfilled
2019-20,Spring,C00063,Finance UG Course 9,SEC000473,3,Underfilled
2019-20,Spring,C00064,Finance UG Course 10,SEC000474,3,Underfilled
2019-20,Spring,C00066,Finance UG Course 12,SEC000475,2,Underfilled
2019-20,Spring,C00067,Finance UG Course 13,SEC000476,3,Underfilled
2019-20,Spring,C00069,Finance UG Course 15,SEC000477,5,Underfilled
2019-20,Spring,C00070,Finance UG Course 16,SEC000478,3,Underfilled
2019-20,Spring,C00072,Finance UG Course 18,SEC000479,1,Underfilled
2019-20,Spring,C00073,Finance UG Course 19,SEC000480,35,Overfilled
2019-20,Spring,C00073,Finance UG Course 19,SEC000481,35,Overfilled
2019-20,Spring,C00073,Finance UG Course 19,SEC000482,34,Overfilled
2019-20,Spring,C00074,Finance UG Course 20,SEC000483,3,Underfilled
2019-20,Spring,C00076,Finance UG Course 22,SEC000484,5,Underfilled
2019-20,Spring,C00079,Finance UG Course 25,SEC000485,6,Underfilled
2019-20,Spring,C00080,Finance UG Course 26,SEC000486,2,Underfilled
2019-20,Spring,C00082,Finance UG Course 28,SEC000487,2,Underfilled
2019-20,Spring,C00083,Finance UG Course 29,SEC000488,1,Underfilled
2019-20,Spring,C00087,Finance UG Course 33,SEC000489,3,Underfilled
2019-20,Spring,C00088,Finance UG Course 34,SEC000490,2,Underfilled
2019-20,Spring,C00089,Finance UG Course 35,SEC000491,1,Underfilled
2019-20,Spring,C00090,Finance UG Course 36,SEC000492,6,Underfilled
2019-20,Spring,C00091,Finance UG Course 37,SEC000493,8,Underfilled
2019-20,Spring,C00093,Finance UG Course 39,SEC000494,1,Underfilled
2019-20,Spring,C00094,Finance UG Course 40,SEC000495,5,Underfilled
2019-20,Spring,C00110,Marketing UG Course 2,SEC000496,2,Underfilled
2019-20,Spring,C00112,Marketing UG Course 4,SEC000497,4,Underfilled
2019-20,Spring,C00113,Marketing UG Course 5,SEC000498,4,Underfilled
2019-20,Spring,C00115,Marketing UG Course 7,SEC000499,5,Underfilled
2019-20,Spring,C00117,Marketing UG Course 9,SEC000500,4,Underfilled
2019-20,Spring,C00118,Marketing UG Course 10,SEC000501,38,Overfilled
2019-20,Spring,C00119,Marketing UG Course 11,SEC000502,4,Underfilled
2019-20,Spring,C00121,Marketing UG Course 13,SEC000503,1,Underfilled
2019-20,Spring,C00122,Marketing UG Course 14,SEC000504,35,Overfilled
2019-20,Spring,C00123,Marketing UG Course 15,SEC000505,39,Overfilled
2019-20,Spring,C00123,Marketing UG Course 15,SEC000506,38,Overfilled
2019-20,Spring,C00123,Marketing UG Course 15,SEC000507,38,Overfilled
2019-20,Spring,C00125,Marketing UG Course 17,SEC000508,8,Underfilled
2019-20,Spring,C00126,Marketing UG Course 18,SEC000509,1,Underfilled
2019-20,Spring,C00127,Marketing UG Course 19,SEC000510,41,Overfilled
2019-20,Spring,C00129,Marketing UG Course 21,SEC000511,1,Underfilled
2019-20,Spring,C00130,Marketing UG Course 22,SEC000512,2,Underfilled
2019-20,Spring,C00132,Marketing UG Course 24,SEC000513,3,Underfilled
2019-20,Spring,C00133,Marketing UG Course 25,SEC000514,6,Underfilled
2019-20,Spring,C00134,Marketing UG Course 26,SEC000515,3,Underfilled
2019-20,Spring,C00136,Marketing UG Course 28,SEC000516,1,Underfilled
2019-20,Spring,C00137,Marketing UG Course 29,SEC000517,2,Underfilled
2019-20,Spring,C00139,Marketing UG Course 31,SEC000518,4,Underfilled
2019-20,Spring,C00140,Marketing UG Course 32,SEC000519,2,Underfilled
2019-20,Spring,C00141,Marketing UG Course 33,SEC000520,1,Underfilled
2019-20,Spring,C00144,Marketing UG Course 36,SEC000521,4,Underfilled
2019-20,Spring,C00146,Marketing UG Course 38,SEC000522,3,Underfilled
2019-20,Spring,C00164,Civil UG Course 2,SEC000523,5,Underfilled
2019-20,Spring,C00166,Civil UG Course 4,SEC000524,4,Underfilled
2019-20,Spring,C00170,Civil UG Course 8,SEC000525,3,Underfilled
2019-20,Spring,C00171,Civil UG Course 9,SEC000526,3,Underfilled
2019-20,Spring,C00172,Civil UG Course 10,SEC000527,15,Underfilled
2019-20,Spring,C00173,Civil UG Course 11,SEC000528,2,Underfilled
2019-20,Spring,C00175,Civil UG Course 13,SEC000529,7,Underfilled
2019-20,Spring,C00176,Civil UG Course 14,SEC000530,2,Underfilled
2019-20,Spring,C00178,Civil UG Course 16,SEC000531,3,Underfilled
2019-20,Spring,C00179,Civil UG Course 17,SEC000532,3,Underfilled
2019-20,Spring,C00180,Civil UG Course 18,SEC000533,4,Underfilled
2019-20,Spring,C00181,Civil UG Course 19,SEC000534,3,Underfilled
2019-20,Spring,C00182,Civil UG Course 20,SEC000535,5,Underfilled
2019-20,Spring,C00183,Civil UG Course 21,SEC000536,3,Underfilled
2019-20,Spring,C00187,Civil UG Course 25,SEC000537,2,Underfilled
2019-20,Spring,C00188,Civil UG Course 26,SEC000538,1,Underfilled
2019-20,Spring,C00189,Civil UG Course 27,SEC000539,1,Underfilled
2019-20,Spring,C00190,Civil UG Course 28,SEC000540,5,Underfilled
2019-20,Spring,C00191,Civil UG Course 29,SEC000541,1,Underfilled
2019-20,Spring,C00192,Civil UG Course 30,SEC000542,1,Underfilled
2019-20,Spring,C00193,Civil UG Course 31,SEC000543,8,Underfilled
2019-20,Spring,C00194,Civil UG Course 32,SEC000544,4,Underfilled
2019-20,Spring,C00195,Civil UG Course 33,SEC000545,2,Underfilled
2019-20,Spring,C00197,Civil UG Course 35,SEC000546,4,Underfilled
2019-20,Spring,C00199,Civil UG Course 37,SEC000547,3,Underfilled
2019-20,Spring,C00201,Civil UG Course 39,SEC000548,4,Underfilled
2019-20,Spring,C00204,Civil PG Course 2,SEC000549,17,Underfilled
2019-20,Spring,C00206,Civil PG Course 4,SEC000550,25,Optimal
2019-20,Spring,C00209,Civil PG Course 7,SEC000551,1,Underfilled
2019-20,Spring,C00210,Civil PG Course 8,SEC000552,22,Optimal
2019-20,Spring,C00212,Civil PG Course 10,SEC000553,1,Underfilled
2019-20,Spring,C00213,Civil PG Course 11,SEC000554,26,Optimal
2019-20,Spring,C00214,Civil PG Course 12,SEC000555,24,Optimal
2019-20,Spring,C00219,Mechanical UG Course 3,SEC000556,5,Underfilled
2019-20,Spring,C00223,Mechanical UG Course 7,SEC000557,1,Underfilled
2019-20,Spring,C00225,Mechanical UG Course 9,SEC000558,6,Underfilled
2019-20,Spring,C00226,Mechanical UG Course 10,SEC000559,1,Underfilled
2019-20,Spring,C00227,Mechanical UG Course 11,SEC000560,28,Optimal
2019-20,Spring,C00227,Mechanical UG Course 11,SEC000561,28,Optimal
2019-20,Spring,C00228,Mechanical UG Course 12,SEC000562,12,Underfilled
2019-20,Spring,C00229,Mechanical UG Course 13,SEC000563,2,Underfilled
2019-20,Spring,C00230,Mechanical UG Course 14,SEC000564,3,Underfilled
2019-20,Spring,C00231,Mechanical UG Course 15,SEC000565,3,Underfilled
2019-20,Spring,C00235,Mechanical UG Course 19,SEC000566,2,Underfilled
2019-20,Spring,C00239,Mechanical UG Course 23,SEC000567,6,Underfilled
2019-20,Spring,C00240,Mechanical UG Course 24,SEC000568,4,Underfilled
2019-20,Spring,C00246,Mechanical UG Course 30,SEC000569,4,Underfilled
2019-20,Spring,C00247,Mechanical UG Course 31,SEC000570,4,Underfilled
2019-20,Spring,C00250,Mechanical UG Course 34,SEC000571,1,Underfilled
2019-20,Spring,C00252,Mechanical UG Course 36,SEC000572,3,Underfilled
2019-20,Spring,C00253,Mechanical UG Course 37,SEC000573,30,Optimal
2019-20,Spring,C00253,Mechanical UG Course 37,SEC000574,29,Optimal
2019-20,Spring,C00254,Mechanical UG Course 38,SEC000575,2,Underfilled
2019-20,Spring,C00255,Mechanical UG Course 39,SEC000576,1,Underfilled
2019-20,Spring,C00257,Mechanical PG Course 1,SEC000577,26,Optimal
2019-20,Spring,C00259,Mechanical PG Course 3,SEC000578,11,Underfilled
2019-20,Spring,C00260,Mechanical PG Course 4,SEC000579,1,Underfilled
2019-20,Spring,C00261,Mechanical PG Course 5,SEC000580,1,Underfilled
2019-20,Spring,C00262,Mechanical PG Course 6,SEC000581,9,Underfilled
2019-20,Spring,C00264,Mechanical PG Course 8,SEC000582,1,Underfilled
2019-20,Spring,C00265,Mechanical PG Course 9,SEC000583,3,Underfilled
2019-20,Spring,C00266,Mechanical PG Course 10,SEC000584,5,Underfilled
2019-20,Spring,C00268,Mechanical PG Course 12,SEC000585,7,Underfilled
2019-20,Spring,C00269,Mechanical PG Course 13,SEC000586,18,Underfilled
2019-20,Spring,C00271,Electrical UG Course 1,SEC000587,2,Underfilled
2019-20,Spring,C00272,Electrical UG Course 2,SEC000588,13,Underfilled
2019-20,Spring,C00279,Electrical UG Course 9,SEC000589,1,Underfilled
2019-20,Spring,C00281,Electrical UG Course 11,SEC000590,1,Underfilled
2019-20,Spring,C00284,Electrical UG Course 14,SEC000591,26,Optimal
2019-20,Spring,C00284,Electrical UG Course 14,SEC000592,25,Optimal
2019-20,Spring,C00296,Electrical UG Course 26,SEC000593,29,Optimal
2019-20,Spring,C00296,Electrical UG Course 26,SEC000594,29,Optimal
2019-20,Spring,C00297,Electrical UG Course 27,SEC000595,1,Underfilled
2019-20,Spring,C00301,Electrical UG Course 31,SEC000596,26,Optimal
2019-20,Spring,C00301,Electrical UG Course 31,SEC000597,26,Optimal
2019-20,Spring,C00313,Electrical PG Course 3,SEC000598,11,Underfilled
2019-20,Spring,C00314,Electrical PG Course 4,SEC000599,2,Underfilled
2019-20,Spring,C00315,Electrical PG Course 5,SEC000600,19,Underfilled
2019-20,Spring,C00316,Electrical PG Course 6,SEC000601,15,Underfilled
2019-20,Spring,C00317,Electrical PG Course 7,SEC000602,2,Underfilled
2019-20,Spring,C00318,Electrical PG Course 8,SEC000603,19,Underfilled
2019-20,Spring,C00318,Electrical PG Course 8,SEC000604,18,Underfilled
2019-20,Spring,C00319,Electrical PG Course 9,SEC000605,19,Underfilled
2019-20,Spring,C00323,Electrical PG Course 13,SEC000606,18,Underfilled
2019-20,Spring,C00323,Electrical PG Course 13,SEC000607,18,Underfilled
2019-20,Spring,C00325,Computer Science UG Course 1,SEC000608,7,Underfilled
2019-20,Spring,C00326,Computer Science UG Course 2,SEC000609,1,Underfilled
2019-20,Spring,C00328,Computer Science UG Course 4,SEC000610,4,Underfilled
2019-20,Spring,C00330,Computer Science UG Course 6,SEC000611,2,Underfilled
2019-20,Spring,C00331,Computer Science UG Course 7,SEC000612,3,Underfilled
2019-20,Spring,C00332,Computer Science UG Course 8,SEC000613,3,Underfilled
2019-20,Spring,C00333,Computer Science UG Course 9,SEC000614,42,Overfilled
2019-20,Spring,C00333,Computer Science UG Course 9,SEC000615,41,Overfilled
2019-20,Spring,C00337,Computer Science UG Course 13,SEC000616,1,Underfilled
2019-20,Spring,C00340,Computer Science UG Course 16,SEC000617,4,Underfilled
2019-20,Spring,C00341,Computer Science UG Course 17,SEC000618,5,Underfilled
2019-20,Spring,C00342,Computer Science UG Course 18,SEC000619,39,Overfilled
2019-20,Spring,C00342,Computer Science UG Course 18,SEC000620,38,Overfilled
2019-20,Spring,C00345,Computer Science UG Course 21,SEC000621,2,Underfilled
2019-20,Spring,C00347,Computer Science UG Course 23,SEC000622,22,Optimal
2019-20,Spring,C00348,Computer Science UG Course 24,SEC000623,1,Underfilled
2019-20,Spring,C00349,Computer Science UG Course 25,SEC000624,2,Underfilled
2019-20,Spring,C00351,Computer Science UG Course 27,SEC000625,4,Underfilled
2019-20,Spring,C00354,Computer Science UG Course 30,SEC000626,1,Underfilled
2019-20,Spring,C00355,Computer Science UG Course 31,SEC000627,3,Underfilled
2019-20,Spring,C00356,Computer Science UG Course 32,SEC000628,2,Underfilled
2019-20,Spring,C00357,Computer Science UG Course 33,SEC000629,2,Underfilled
2019-20,Spring,C00359,Computer Science UG Course 35,SEC000630,2,Underfilled
2019-20,Spring,C00361,Computer Science UG Course 37,SEC000631,4,Underfilled
2019-20,Spring,C00362,Computer Science UG Course 38,SEC000632,1,Underfilled
2019-20,Spring,C00363,Computer Science UG Course 39,SEC000633,4,Underfilled
2019-20,Spring,C00364,Computer Science UG Course 40,SEC000634,2,Underfilled
2019-20,Spring,C00379,Data Science UG Course 1,SEC000635,3,Underfilled
2019-20,Spring,C00381,Data Science UG Course 3,SEC000636,7,Underfilled
2019-20,Spring,C00383,Data Science UG Course 5,SEC000637,4,Underfilled
2019-20,Spring,C00384,Data Science UG Course 6,SEC000638,5,Underfilled
2019-20,Spring,C00389,Data Science UG Course 11,SEC000639,1,Underfilled
2019-20,Spring,C00391,Data Science UG Course 13,SEC000640,2,Underfilled
2019-20,Spring,C00392,Data Science UG Course 14,SEC000641,3,Underfilled
2019-20,Spring,C00394,Data Science UG Course 16,SEC000642,5,Underfilled
2019-20,Spring,C00395,Data Science UG Course 17,SEC000643,2,Underfilled
2019-20,Spring,C00397,Data Science UG Course 19,SEC000644,1,Underfilled
2019-20,Spring,C00398,Data Science UG Course 20,SEC000645,5,Underfilled
2019-20,Spring,C00399,Data Science UG Course 21,SEC000646,1,Underfilled
2019-20,Spring,C00401,Data Science UG Course 23,SEC000647,31,Overfilled
2019-20,Spring,C00401,Data Science UG Course 23,SEC000648,31,Overfilled
2019-20,Spring,C00401,Data Science UG Course 23,SEC000649,30,Optimal
2019-20,Spring,C00403,Data Science UG Course 25,SEC000650,25,Optimal
2019-20,Spring,C00406,Data Science UG Course 28,SEC000651,7,Underfilled
2019-20,Spring,C00408,Data Science UG Course 30,SEC000652,29,Optimal
2019-20,Spring,C00408,Data Science UG Course 30,SEC000653,28,Optimal
2019-20,Spring,C00408,Data Science UG Course 30,SEC000654,28,Optimal
